,id,churn_probability,churn_probability_pred_LR,churn_probability_pred_RF,churn_probability_pred_DC,churn_probability_pred_XG
21578,91577,0,0.0,0.0,0.0,0
21579,91578,0,0.0,0.0,0.0,0
21580,91579,0,1.0,1.0,0.0,1
21581,91580,0,0.0,0.0,0.0,0
21582,91581,0,1.0,0.0,0.0,0
21583,91582,0,0.0,0.0,0.0,0
21584,91583,0,0.0,0.0,0.0,0
21585,91584,0,0.0,0.0,0.0,0
21586,91585,0,0.0,0.0,0.0,0
21587,91586,0,0.0,0.0,0.0,0
21588,91587,1,0.0,0.0,0.0,0
21589,91588,0,0.0,0.0,0.0,0
21590,91589,0,0.0,0.0,0.0,0
21591,91590,0,0.0,0.0,0.0,0
21592,91591,0,0.0,0.0,0.0,0
21593,91592,0,0.0,0.0,0.0,0
21594,91593,0,0.0,0.0,0.0,0
21595,91594,1,1.0,0.0,1.0,1
21596,91595,1,0.0,1.0,1.0,1
21597,91596,0,0.0,0.0,0.0,0
21598,91597,0,0.0,0.0,0.0,0
21599,91598,0,0.0,0.0,0.0,0
21600,91599,0,0.0,0.0,0.0,0
21601,91600,0,0.0,0.0,0.0,0
21602,91601,0,1.0,1.0,1.0,0
21603,91602,0,0.0,0.0,0.0,0
21604,91603,0,0.0,0.0,0.0,0
21605,91604,0,0.0,0.0,0.0,0
21606,91605,0,0.0,0.0,0.0,0
21607,91606,0,0.0,0.0,0.0,0
21608,91607,1,0.0,0.0,0.0,0
21609,91608,0,0.0,0.0,0.0,0
21610,91609,0,0.0,0.0,0.0,0
21611,91610,0,0.0,0.0,0.0,0
21612,91611,0,1.0,0.0,0.0,0
21613,91612,0,0.0,0.0,0.0,0
21614,91613,0,1.0,0.0,0.0,0
21615,91614,0,0.0,0.0,0.0,0
21616,91615,0,0.0,0.0,0.0,0
21617,91616,0,0.0,0.0,0.0,0
21618,91617,0,0.0,0.0,0.0,0
21619,91618,0,0.0,0.0,0.0,0
21620,91619,0,0.0,0.0,0.0,0
21621,91620,0,0.0,0.0,0.0,0
21622,91621,0,0.0,0.0,0.0,0
21623,91622,1,1.0,1.0,1.0,1
21624,91623,0,0.0,0.0,0.0,0
21625,91624,0,0.0,0.0,0.0,0
21626,91625,0,0.0,0.0,0.0,0
21627,91626,0,0.0,0.0,0.0,0
21628,91627,0,0.0,0.0,0.0,0
21629,91628,0,0.0,0.0,0.0,0
21630,91629,0,0.0,0.0,0.0,0
21631,91630,1,0.0,0.0,1.0,0
21632,91631,0,0.0,0.0,0.0,0
21633,91632,0,0.0,0.0,0.0,0
21634,91633,0,0.0,0.0,0.0,0
21635,91634,0,0.0,0.0,0.0,0
21636,91635,0,0.0,0.0,0.0,0
21637,91636,0,0.0,0.0,0.0,0
21638,91637,0,0.0,0.0,0.0,0
21639,91638,1,1.0,1.0,1.0,1
21640,91639,0,0.0,0.0,0.0,0
21641,91640,0,1.0,0.0,0.0,0
21642,91641,0,0.0,0.0,0.0,0
21643,91642,0,0.0,0.0,0.0,0
21644,91643,0,0.0,0.0,0.0,0
21645,91644,0,0.0,0.0,0.0,0
21646,91645,0,0.0,0.0,0.0,0
21647,91646,0,0.0,0.0,0.0,0
21648,91647,0,0.0,0.0,0.0,0
21649,91648,0,0.0,0.0,0.0,0
21650,91649,0,0.0,0.0,0.0,0
21651,91650,0,1.0,0.0,1.0,0
21652,91651,0,0.0,0.0,0.0,0
21653,91652,0,0.0,0.0,0.0,0
21654,91653,0,0.0,0.0,0.0,0
21655,91654,0,0.0,0.0,0.0,0
21656,91655,0,1.0,0.0,0.0,0
21657,91656,0,0.0,0.0,0.0,0
21658,91657,0,0.0,0.0,0.0,0
21659,91658,0,0.0,0.0,0.0,0
21660,91659,0,0.0,0.0,0.0,0
21661,91660,0,0.0,0.0,0.0,0
21662,91661,0,0.0,0.0,0.0,0
21663,91662,0,0.0,0.0,0.0,0
21664,91663,0,0.0,0.0,0.0,0
21665,91664,0,0.0,0.0,0.0,0
21666,91665,1,0.0,1.0,0.0,1
21667,91666,0,0.0,0.0,0.0,0
21668,91667,0,0.0,0.0,0.0,0
21669,91668,0,0.0,0.0,0.0,0
21670,91669,0,0.0,0.0,0.0,0
21671,91670,0,0.0,0.0,0.0,0
21672,91671,1,0.0,0.0,1.0,1
21673,91672,0,0.0,0.0,0.0,0
21674,91673,0,0.0,0.0,0.0,0
21675,91674,0,0.0,0.0,0.0,0
21676,91675,0,0.0,0.0,0.0,0
21677,91676,0,1.0,0.0,0.0,0
21678,91677,0,0.0,0.0,0.0,0
21679,91678,0,0.0,0.0,0.0,0
21680,91679,0,0.0,0.0,0.0,0
21681,91680,0,0.0,0.0,0.0,0
21682,91681,0,0.0,0.0,0.0,0
21683,91682,0,0.0,0.0,0.0,0
21684,91683,0,0.0,0.0,0.0,0
21685,91684,1,0.0,0.0,0.0,0
21686,91685,0,0.0,0.0,0.0,0
21687,91686,0,0.0,0.0,0.0,0
21688,91687,0,0.0,0.0,0.0,0
21689,91688,0,0.0,0.0,0.0,0
21690,91689,0,0.0,0.0,0.0,0
21691,91690,0,0.0,0.0,0.0,0
21692,91691,0,0.0,0.0,0.0,0
21693,91692,0,0.0,0.0,0.0,0
21694,91693,0,0.0,0.0,0.0,0
21695,91694,0,0.0,0.0,0.0,0
21696,91695,0,0.0,0.0,0.0,0
21697,91696,0,0.0,0.0,0.0,0
21698,91697,0,0.0,0.0,0.0,0
21699,91698,0,0.0,0.0,0.0,0
21700,91699,0,0.0,0.0,0.0,0
21701,91700,0,0.0,0.0,0.0,0
21702,91701,0,0.0,0.0,0.0,0
21703,91702,0,0.0,0.0,0.0,0
21704,91703,0,0.0,0.0,0.0,1
21705,91704,0,0.0,0.0,0.0,0
21706,91705,0,0.0,0.0,0.0,0
21707,91706,0,1.0,0.0,0.0,0
21708,91707,0,0.0,0.0,0.0,0
21709,91708,0,0.0,0.0,0.0,0
21710,91709,0,0.0,0.0,0.0,0
21711,91710,0,0.0,0.0,0.0,0
21712,91711,0,0.0,0.0,0.0,0
21713,91712,0,0.0,0.0,0.0,0
21714,91713,0,0.0,0.0,0.0,0
21715,91714,0,0.0,0.0,0.0,0
21716,91715,0,0.0,0.0,0.0,0
21717,91716,1,1.0,1.0,1.0,1
21718,91717,0,0.0,0.0,0.0,0
21719,91718,0,0.0,0.0,0.0,0
21720,91719,0,0.0,0.0,0.0,0
21721,91720,1,0.0,1.0,1.0,1
21722,91721,0,0.0,0.0,0.0,0
21723,91722,0,0.0,0.0,0.0,0
21724,91723,0,1.0,0.0,1.0,0
21725,91724,0,0.0,0.0,0.0,0
21726,91725,0,0.0,0.0,0.0,0
21727,91726,0,0.0,0.0,0.0,0
21728,91727,0,0.0,0.0,0.0,0
21729,91728,0,0.0,0.0,0.0,0
21730,91729,0,0.0,0.0,0.0,0
21731,91730,1,1.0,0.0,0.0,0
21732,91731,0,0.0,0.0,0.0,0
21733,91732,0,0.0,0.0,0.0,0
21734,91733,0,0.0,0.0,0.0,0
21735,91734,0,0.0,0.0,0.0,0
21736,91735,0,0.0,0.0,0.0,0
21737,91736,0,0.0,0.0,0.0,0
21738,91737,0,0.0,0.0,0.0,0
21739,91738,0,0.0,0.0,0.0,0
21740,91739,0,0.0,0.0,0.0,0
21741,91740,0,0.0,0.0,0.0,0
21742,91741,0,0.0,0.0,0.0,0
21743,91742,0,0.0,0.0,0.0,0
21744,91743,0,1.0,1.0,1.0,0
21745,91744,0,0.0,0.0,0.0,0
21746,91745,0,0.0,0.0,0.0,0
21747,91746,0,0.0,0.0,0.0,0
21748,91747,0,0.0,0.0,0.0,0
21749,91748,0,0.0,0.0,0.0,0
21750,91749,0,0.0,0.0,0.0,0
21751,91750,0,0.0,0.0,0.0,0
21752,91751,0,0.0,0.0,0.0,0
21753,91752,0,0.0,0.0,0.0,0
21754,91753,0,0.0,0.0,0.0,0
21755,91754,0,0.0,0.0,0.0,0
21756,91755,0,0.0,0.0,0.0,0
21757,91756,0,0.0,0.0,0.0,0
21758,91757,0,0.0,0.0,0.0,0
21759,91758,0,0.0,0.0,0.0,0
21760,91759,0,0.0,0.0,0.0,0
21761,91760,1,0.0,0.0,1.0,0
21762,91761,0,0.0,0.0,0.0,0
21763,91762,0,0.0,0.0,0.0,0
21764,91763,0,0.0,0.0,0.0,0
21765,91764,1,0.0,0.0,1.0,1
21766,91765,0,0.0,0.0,0.0,0
21767,91766,0,0.0,0.0,0.0,0
21768,91767,1,0.0,1.0,1.0,1
21769,91768,0,0.0,0.0,0.0,0
21770,91769,1,0.0,0.0,0.0,1
21771,91770,0,0.0,0.0,0.0,0
21772,91771,0,0.0,0.0,0.0,0
21773,91772,0,0.0,0.0,0.0,0
21774,91773,1,1.0,1.0,1.0,1
21775,91774,0,0.0,0.0,0.0,0
21776,91775,1,1.0,1.0,1.0,1
21777,91776,1,1.0,1.0,1.0,1
21778,91777,0,0.0,0.0,0.0,0
21779,91778,0,0.0,0.0,0.0,0
21780,91779,0,0.0,0.0,0.0,0
21781,91780,0,1.0,0.0,0.0,0
21782,91781,0,0.0,0.0,1.0,0
21783,91782,1,1.0,1.0,1.0,1
21784,91783,0,0.0,0.0,0.0,0
21785,91784,0,0.0,0.0,0.0,0
21786,91785,0,0.0,0.0,0.0,0
21787,91786,0,0.0,0.0,0.0,0
21788,91787,1,1.0,1.0,0.0,1
21789,91788,0,0.0,0.0,0.0,0
21790,91789,0,0.0,0.0,0.0,0
21791,91790,0,0.0,0.0,0.0,0
21792,91791,0,0.0,0.0,0.0,0
21793,91792,0,1.0,0.0,0.0,0
21794,91793,1,1.0,1.0,1.0,1
21795,91794,0,0.0,0.0,0.0,0
21796,91795,0,0.0,0.0,0.0,0
21797,91796,0,0.0,0.0,0.0,0
21798,91797,0,0.0,0.0,0.0,0
21799,91798,0,0.0,0.0,0.0,0
21800,91799,0,0.0,0.0,0.0,0
21801,91800,1,0.0,0.0,0.0,0
21802,91801,0,0.0,0.0,0.0,0
21803,91802,0,0.0,0.0,0.0,0
21804,91803,0,0.0,0.0,0.0,0
21805,91804,0,0.0,0.0,0.0,0
21806,91805,0,0.0,0.0,0.0,0
21807,91806,0,0.0,0.0,0.0,1
21808,91807,1,1.0,1.0,1.0,1
21809,91808,0,0.0,0.0,0.0,0
21810,91809,0,1.0,1.0,1.0,1
21811,91810,0,0.0,0.0,0.0,0
21812,91811,0,0.0,0.0,0.0,0
21813,91812,0,0.0,0.0,0.0,0
21814,91813,0,0.0,0.0,0.0,0
21815,91814,0,1.0,0.0,0.0,0
21816,91815,0,0.0,0.0,0.0,0
21817,91816,0,0.0,0.0,0.0,0
21818,91817,0,0.0,0.0,0.0,0
21819,91818,0,0.0,0.0,0.0,0
21820,91819,0,0.0,0.0,0.0,0
21821,91820,0,0.0,0.0,0.0,0
21822,91821,0,0.0,0.0,0.0,0
21823,91822,0,1.0,0.0,0.0,0
21824,91823,0,0.0,0.0,0.0,0
21825,91824,1,0.0,1.0,1.0,1
21826,91825,0,0.0,0.0,0.0,0
21827,91826,0,0.0,0.0,0.0,0
21828,91827,0,0.0,0.0,0.0,0
21829,91828,0,0.0,0.0,0.0,0
21830,91829,0,0.0,0.0,0.0,0
21831,91830,0,0.0,0.0,0.0,0
21832,91831,0,0.0,0.0,0.0,0
21833,91832,0,0.0,0.0,0.0,0
21834,91833,0,0.0,0.0,0.0,0
21835,91834,0,0.0,0.0,0.0,0
21836,91835,0,0.0,0.0,0.0,0
21837,91836,1,1.0,1.0,1.0,1
21838,91837,0,0.0,0.0,0.0,0
21839,91838,0,0.0,0.0,0.0,0
21840,91839,1,0.0,0.0,0.0,0
21841,91840,0,0.0,0.0,0.0,0
21842,91841,0,0.0,0.0,0.0,0
21843,91842,0,0.0,0.0,0.0,0
21844,91843,0,0.0,0.0,0.0,0
21845,91844,0,0.0,0.0,0.0,0
21846,91845,0,0.0,0.0,0.0,0
21847,91846,0,0.0,0.0,0.0,0
21848,91847,1,1.0,0.0,0.0,0
21849,91848,0,0.0,0.0,0.0,0
21850,91849,0,0.0,0.0,0.0,0
21851,91850,0,0.0,0.0,0.0,0
21852,91851,0,0.0,0.0,0.0,0
21853,91852,0,0.0,0.0,0.0,0
21854,91853,0,0.0,0.0,0.0,0
21855,91854,0,0.0,0.0,0.0,0
21856,91855,0,1.0,0.0,0.0,0
21857,91856,0,0.0,0.0,0.0,0
21858,91857,0,0.0,0.0,0.0,0
21859,91858,0,0.0,0.0,0.0,0
21860,91859,0,0.0,0.0,0.0,0
21861,91860,0,0.0,0.0,0.0,0
21862,91861,0,0.0,0.0,0.0,0
21863,91862,0,0.0,0.0,0.0,0
21864,91863,0,0.0,0.0,0.0,0
21865,91864,1,0.0,0.0,0.0,0
21866,91865,0,1.0,0.0,0.0,0
21867,91866,0,1.0,0.0,0.0,0
21868,91867,0,0.0,0.0,0.0,0
21869,91868,0,0.0,0.0,0.0,0
21870,91869,0,0.0,0.0,0.0,0
21871,91870,0,0.0,0.0,0.0,0
21872,91871,0,0.0,0.0,0.0,0
21873,91872,0,0.0,0.0,0.0,0
21874,91873,0,0.0,0.0,0.0,0
21875,91874,0,0.0,0.0,0.0,0
21876,91875,0,0.0,0.0,0.0,0
21877,91876,0,0.0,0.0,0.0,0
21878,91877,0,0.0,0.0,0.0,0
21879,91878,0,0.0,0.0,0.0,0
21880,91879,0,0.0,0.0,0.0,0
21881,91880,0,0.0,0.0,0.0,0
21882,91881,0,0.0,0.0,0.0,0
21883,91882,0,0.0,0.0,0.0,0
21884,91883,0,0.0,1.0,1.0,1
21885,91884,0,0.0,0.0,0.0,0
21886,91885,0,0.0,0.0,0.0,0
21887,91886,0,1.0,0.0,0.0,0
21888,91887,0,0.0,0.0,0.0,0
21889,91888,0,0.0,0.0,0.0,0
21890,91889,0,0.0,0.0,0.0,0
21891,91890,0,0.0,0.0,0.0,0
21892,91891,0,0.0,0.0,0.0,0
21893,91892,0,0.0,0.0,0.0,0
21894,91893,1,1.0,1.0,1.0,1
21895,91894,0,0.0,0.0,0.0,0
21896,91895,1,0.0,0.0,0.0,0
21897,91896,0,0.0,0.0,0.0,0
21898,91897,0,0.0,0.0,0.0,0
21899,91898,0,0.0,0.0,0.0,0
21900,91899,0,0.0,0.0,0.0,0
21901,91900,0,0.0,0.0,0.0,0
21902,91901,0,1.0,0.0,0.0,0
21903,91902,0,0.0,0.0,0.0,0
21904,91903,0,0.0,0.0,0.0,0
21905,91904,0,0.0,0.0,0.0,0
21906,91905,0,0.0,0.0,0.0,0
21907,91906,0,0.0,0.0,0.0,0
21908,91907,0,0.0,0.0,0.0,0
21909,91908,0,0.0,0.0,0.0,0
21910,91909,0,0.0,0.0,0.0,0
21911,91910,0,0.0,0.0,0.0,0
21912,91911,0,0.0,0.0,0.0,0
21913,91912,0,0.0,0.0,0.0,0
21914,91913,0,0.0,0.0,0.0,0
21915,91914,1,0.0,0.0,0.0,0
21916,91915,0,0.0,0.0,0.0,0
21917,91916,0,0.0,0.0,0.0,0
21918,91917,0,0.0,0.0,0.0,0
21919,91918,0,0.0,0.0,0.0,0
21920,91919,0,0.0,0.0,0.0,0
21921,91920,0,0.0,0.0,0.0,0
21922,91921,1,1.0,0.0,0.0,0
21923,91922,0,0.0,0.0,0.0,0
21924,91923,0,0.0,0.0,0.0,0
21925,91924,0,0.0,0.0,0.0,0
21926,91925,1,0.0,0.0,0.0,1
21927,91926,0,0.0,0.0,0.0,0
21928,91927,0,1.0,0.0,0.0,0
21929,91928,0,0.0,0.0,0.0,0
21930,91929,0,0.0,0.0,0.0,0
21931,91930,0,1.0,0.0,0.0,0
21932,91931,0,0.0,0.0,0.0,0
21933,91932,0,0.0,0.0,0.0,0
21934,91933,0,0.0,0.0,0.0,0
21935,91934,0,0.0,0.0,0.0,0
21936,91935,0,0.0,0.0,0.0,0
21937,91936,0,0.0,0.0,0.0,0
21938,91937,0,0.0,0.0,0.0,0
21939,91938,0,0.0,0.0,0.0,0
21940,91939,0,0.0,0.0,0.0,0
21941,91940,0,0.0,1.0,1.0,1
21942,91941,0,0.0,0.0,0.0,0
21943,91942,1,0.0,0.0,0.0,0
21944,91943,0,0.0,0.0,0.0,0
21945,91944,0,0.0,0.0,0.0,0
21946,91945,0,0.0,0.0,0.0,0
21947,91946,0,0.0,0.0,0.0,0
21948,91947,0,0.0,0.0,0.0,0
21949,91948,1,0.0,0.0,0.0,0
21950,91949,0,0.0,0.0,0.0,0
21951,91950,0,0.0,0.0,0.0,0
21952,91951,1,1.0,0.0,1.0,0
21953,91952,0,0.0,0.0,0.0,0
21954,91953,0,0.0,0.0,0.0,0
21955,91954,0,0.0,0.0,0.0,0
21956,91955,0,0.0,0.0,0.0,0
21957,91956,0,0.0,0.0,0.0,0
21958,91957,0,0.0,0.0,0.0,0
21959,91958,0,0.0,0.0,0.0,0
21960,91959,0,0.0,0.0,0.0,0
21961,91960,0,0.0,1.0,0.0,0
21962,91961,0,0.0,0.0,0.0,0
21963,91962,0,0.0,0.0,0.0,0
21964,91963,0,0.0,0.0,0.0,0
21965,91964,0,0.0,0.0,0.0,0
21966,91965,0,0.0,0.0,0.0,0
21967,91966,0,0.0,0.0,0.0,0
21968,91967,0,0.0,0.0,0.0,0
21969,91968,0,0.0,0.0,0.0,0
21970,91969,0,0.0,0.0,0.0,0
21971,91970,0,0.0,0.0,0.0,0
21972,91971,0,0.0,0.0,0.0,0
21973,91972,0,0.0,0.0,0.0,0
21974,91973,0,0.0,0.0,0.0,0
21975,91974,0,0.0,0.0,0.0,0
21976,91975,0,0.0,0.0,0.0,0
21977,91976,0,0.0,0.0,0.0,0
21978,91977,0,0.0,0.0,0.0,0
21979,91978,0,0.0,0.0,0.0,0
21980,91979,0,1.0,1.0,1.0,1
21981,91980,1,1.0,1.0,1.0,1
21982,91981,0,0.0,0.0,0.0,0
21983,91982,0,0.0,0.0,0.0,0
21984,91983,0,0.0,0.0,0.0,0
21985,91984,0,0.0,0.0,0.0,0
21986,91985,0,0.0,0.0,0.0,0
21987,91986,0,0.0,0.0,0.0,0
21988,91987,0,0.0,0.0,0.0,0
21989,91988,0,0.0,0.0,0.0,0
21990,91989,0,0.0,0.0,0.0,0
21991,91990,0,1.0,0.0,0.0,0
21992,91991,0,0.0,0.0,0.0,0
21993,91992,0,0.0,0.0,0.0,0
21994,91993,0,0.0,0.0,0.0,0
21995,91994,0,0.0,0.0,0.0,0
21996,91995,0,0.0,0.0,0.0,0
21997,91996,0,0.0,0.0,0.0,0
21998,91997,0,0.0,0.0,0.0,0
21999,91998,0,0.0,0.0,0.0,0
22000,91999,1,1.0,1.0,1.0,1
22001,92000,0,0.0,0.0,0.0,0
22002,92001,0,0.0,0.0,0.0,0
22003,92002,0,0.0,0.0,0.0,0
22004,92003,1,1.0,0.0,0.0,0
22005,92004,0,0.0,0.0,0.0,0
22006,92005,0,1.0,0.0,0.0,0
22007,92006,0,0.0,0.0,0.0,0
22008,92007,0,0.0,0.0,0.0,0
22009,92008,0,0.0,0.0,0.0,0
22010,92009,0,0.0,0.0,0.0,0
22011,92010,0,0.0,0.0,0.0,0
22012,92011,1,0.0,0.0,0.0,0
22013,92012,0,1.0,0.0,0.0,0
22014,92013,0,0.0,0.0,0.0,0
22015,92014,0,0.0,0.0,0.0,0
22016,92015,0,0.0,0.0,0.0,0
22017,92016,0,0.0,0.0,0.0,0
22018,92017,0,0.0,0.0,0.0,0
22019,92018,0,0.0,0.0,0.0,0
22020,92019,0,0.0,0.0,0.0,0
22021,92020,0,0.0,0.0,0.0,0
22022,92021,0,0.0,0.0,0.0,0
22023,92022,0,0.0,0.0,0.0,0
22024,92023,0,0.0,0.0,0.0,0
22025,92024,0,0.0,0.0,0.0,0
22026,92025,0,0.0,0.0,0.0,0
22027,92026,0,0.0,0.0,0.0,0
22028,92027,0,0.0,0.0,0.0,0
22029,92028,0,0.0,0.0,0.0,0
22030,92029,0,0.0,0.0,0.0,0
22031,92030,0,0.0,0.0,0.0,0
22032,92031,0,0.0,0.0,0.0,0
22033,92032,0,0.0,0.0,0.0,0
22034,92033,1,0.0,1.0,1.0,1
22035,92034,0,0.0,0.0,0.0,0
22036,92035,0,0.0,0.0,0.0,0
22037,92036,0,0.0,0.0,0.0,0
22038,92037,0,1.0,0.0,0.0,0
22039,92038,1,0.0,1.0,1.0,1
22040,92039,0,1.0,0.0,0.0,0
22041,92040,0,0.0,0.0,0.0,0
22042,92041,0,0.0,0.0,0.0,0
22043,92042,0,0.0,0.0,0.0,0
22044,92043,0,0.0,0.0,0.0,0
22045,92044,0,0.0,0.0,0.0,0
22046,92045,0,0.0,0.0,0.0,0
22047,92046,0,0.0,0.0,0.0,0
22048,92047,0,0.0,0.0,0.0,0
22049,92048,0,0.0,0.0,0.0,0
22050,92049,1,1.0,1.0,1.0,1
22051,92050,1,1.0,1.0,1.0,1
22052,92051,0,0.0,0.0,0.0,0
22053,92052,0,0.0,0.0,0.0,0
22054,92053,0,0.0,0.0,0.0,0
22055,92054,0,0.0,0.0,0.0,0
22056,92055,0,0.0,0.0,0.0,0
22057,92056,0,1.0,0.0,0.0,0
22058,92057,0,0.0,0.0,0.0,0
22059,92058,0,0.0,0.0,0.0,0
22060,92059,0,0.0,0.0,0.0,0
22061,92060,0,0.0,0.0,0.0,0
22062,92061,0,0.0,0.0,0.0,0
22063,92062,1,0.0,0.0,0.0,0
22064,92063,0,0.0,0.0,0.0,0
22065,92064,0,0.0,0.0,0.0,0
22066,92065,0,0.0,0.0,0.0,0
22067,92066,0,0.0,0.0,0.0,0
22068,92067,0,0.0,0.0,0.0,0
22069,92068,0,0.0,0.0,0.0,0
22070,92069,0,0.0,0.0,0.0,0
22071,92070,0,0.0,0.0,0.0,0
22072,92071,1,0.0,1.0,1.0,1
22073,92072,0,0.0,0.0,0.0,0
22074,92073,0,0.0,0.0,0.0,0
22075,92074,0,0.0,0.0,0.0,0
22076,92075,1,1.0,1.0,1.0,1
22077,92076,0,0.0,0.0,0.0,0
22078,92077,0,0.0,0.0,0.0,0
22079,92078,0,0.0,0.0,0.0,0
22080,92079,0,0.0,0.0,0.0,0
22081,92080,0,0.0,0.0,0.0,0
22082,92081,0,0.0,0.0,0.0,0
22083,92082,0,0.0,0.0,0.0,0
22084,92083,0,0.0,0.0,0.0,0
22085,92084,0,1.0,0.0,0.0,0
22086,92085,0,0.0,0.0,0.0,0
22087,92086,0,0.0,0.0,0.0,0
22088,92087,0,0.0,0.0,0.0,0
22089,92088,0,0.0,0.0,0.0,0
22090,92089,0,0.0,0.0,0.0,0
22091,92090,0,0.0,0.0,0.0,0
22092,92091,0,0.0,0.0,0.0,0
22093,92092,0,0.0,0.0,0.0,0
22094,92093,0,0.0,0.0,0.0,0
22095,92094,0,0.0,0.0,0.0,0
22096,92095,0,0.0,0.0,0.0,0
22097,92096,0,0.0,0.0,0.0,0
22098,92097,0,0.0,0.0,0.0,0
22099,92098,0,0.0,0.0,0.0,0
22100,92099,0,0.0,0.0,0.0,0
22101,92100,0,0.0,0.0,0.0,0
22102,92101,0,0.0,0.0,0.0,0
22103,92102,0,0.0,0.0,0.0,0
22104,92103,1,0.0,0.0,0.0,0
22105,92104,1,0.0,0.0,0.0,0
22106,92105,0,0.0,0.0,0.0,0
22107,92106,1,1.0,1.0,1.0,1
22108,92107,0,0.0,0.0,0.0,0
22109,92108,0,1.0,0.0,0.0,0
22110,92109,0,0.0,0.0,0.0,0
22111,92110,0,0.0,0.0,0.0,0
22112,92111,0,0.0,0.0,0.0,0
22113,92112,0,1.0,0.0,0.0,0
22114,92113,1,1.0,1.0,1.0,1
22115,92114,0,0.0,0.0,0.0,0
22116,92115,0,0.0,0.0,0.0,0
22117,92116,0,0.0,0.0,0.0,0
22118,92117,0,0.0,0.0,0.0,0
22119,92118,0,0.0,0.0,0.0,0
22120,92119,0,0.0,0.0,0.0,0
22121,92120,0,0.0,0.0,0.0,0
22122,92121,0,0.0,0.0,0.0,0
22123,92122,0,0.0,0.0,0.0,0
22124,92123,0,0.0,0.0,0.0,0
22125,92124,0,0.0,0.0,0.0,0
22126,92125,0,1.0,0.0,0.0,0
22127,92126,1,0.0,0.0,0.0,0
22128,92127,0,1.0,0.0,0.0,0
22129,92128,0,0.0,0.0,0.0,0
22130,92129,0,0.0,0.0,0.0,0
22131,92130,0,0.0,0.0,0.0,0
22132,92131,0,0.0,0.0,0.0,0
22133,92132,0,0.0,0.0,0.0,0
22134,92133,1,0.0,0.0,0.0,0
22135,92134,0,0.0,0.0,0.0,0
22136,92135,0,0.0,0.0,0.0,0
22137,92136,0,0.0,0.0,0.0,0
22138,92137,0,0.0,0.0,0.0,0
22139,92138,0,0.0,0.0,0.0,0
22140,92139,0,0.0,0.0,0.0,0
22141,92140,0,0.0,0.0,0.0,0
22142,92141,1,0.0,0.0,0.0,0
22143,92142,0,0.0,0.0,0.0,0
22144,92143,0,0.0,0.0,0.0,0
22145,92144,0,1.0,0.0,0.0,0
22146,92145,0,0.0,0.0,0.0,0
22147,92146,0,0.0,0.0,0.0,0
22148,92147,1,0.0,0.0,0.0,0
22149,92148,1,1.0,1.0,1.0,1
22150,92149,0,0.0,0.0,0.0,0
22151,92150,0,0.0,0.0,0.0,0
22152,92151,0,0.0,0.0,0.0,0
22153,92152,0,0.0,0.0,0.0,0
22154,92153,1,0.0,1.0,1.0,1
22155,92154,0,0.0,0.0,0.0,0
22156,92155,0,0.0,0.0,0.0,0
22157,92156,0,0.0,0.0,0.0,0
22158,92157,0,0.0,0.0,0.0,0
22159,92158,0,0.0,0.0,0.0,0
22160,92159,1,0.0,0.0,0.0,0
22161,92160,0,0.0,0.0,0.0,0
22162,92161,0,0.0,0.0,0.0,0
22163,92162,0,0.0,0.0,0.0,0
22164,92163,0,0.0,0.0,0.0,0
22165,92164,0,1.0,0.0,0.0,0
22166,92165,0,0.0,0.0,0.0,0
22167,92166,0,0.0,0.0,0.0,0
22168,92167,0,0.0,0.0,0.0,0
22169,92168,0,0.0,0.0,0.0,0
22170,92169,0,1.0,1.0,1.0,1
22171,92170,0,0.0,0.0,0.0,0
22172,92171,0,0.0,0.0,0.0,0
22173,92172,0,0.0,0.0,0.0,0
22174,92173,0,0.0,0.0,0.0,0
22175,92174,1,1.0,1.0,1.0,1
22176,92175,0,0.0,0.0,0.0,0
22177,92176,0,0.0,0.0,0.0,0
22178,92177,0,0.0,0.0,0.0,0
22179,92178,0,0.0,0.0,0.0,0
22180,92179,0,0.0,0.0,0.0,0
22181,92180,0,1.0,0.0,0.0,0
22182,92181,0,0.0,0.0,0.0,0
22183,92182,0,0.0,0.0,0.0,0
22184,92183,0,0.0,0.0,0.0,0
22185,92184,1,0.0,0.0,0.0,0
22186,92185,0,0.0,0.0,0.0,0
22187,92186,0,0.0,0.0,0.0,0
22188,92187,0,0.0,0.0,0.0,0
22189,92188,1,1.0,0.0,1.0,1
22190,92189,0,1.0,0.0,0.0,0
22191,92190,0,0.0,0.0,0.0,0
22192,92191,0,0.0,0.0,0.0,0
22193,92192,0,1.0,0.0,0.0,0
22194,92193,0,0.0,0.0,0.0,0
22195,92194,0,0.0,0.0,0.0,0
22196,92195,0,0.0,0.0,0.0,0
22197,92196,0,0.0,0.0,0.0,0
22198,92197,0,0.0,0.0,0.0,0
22199,92198,1,0.0,1.0,1.0,1
22200,92199,0,0.0,0.0,0.0,0
22201,92200,0,0.0,0.0,0.0,0
22202,92201,0,0.0,0.0,0.0,0
22203,92202,0,0.0,0.0,0.0,0
22204,92203,0,0.0,0.0,0.0,0
22205,92204,0,0.0,0.0,0.0,0
22206,92205,0,0.0,0.0,0.0,0
22207,92206,1,0.0,0.0,1.0,0
22208,92207,0,0.0,0.0,0.0,0
22209,92208,1,1.0,0.0,1.0,1
22210,92209,0,0.0,0.0,0.0,0
